,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
1,17242263,car,,,,declarative,eng,-2147483648,1,1,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,24.532,25.179,s,Eng-NA,21,330,22782,22782,43514
2,17242277,tooth,,,,declarative,eng,-2147483648,1,2,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,31.011,32.096,s,Eng-NA,21,330,22782,22782,43514
3,17242289,sauce,,,,declarative,eng,-2147483648,1,3,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,36.58,37.64,s,Eng-NA,21,330,22782,22782,43514
4,17242307,chores,,,,declarative,eng,-2147483648,1,4,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,42.504,43.297,s,Eng-NA,21,330,22782,22782,43514
5,17242321,garden,,,,declarative,eng,-2147483648,1,5,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,51.171,52.281,s,Eng-NA,21,330,22782,22782,43514
6,17242336,soup,,,,declarative,eng,-2147483648,1,6,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,56.027,57.154,s,Eng-NA,21,330,22782,22782,43514
7,17242348,thinking,,,,declarative,eng,-2147483648,1,7,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,63.244,64.391,s,Eng-NA,21,330,22782,22782,43514
8,17242363,golf,,,,declarative,eng,-2147483648,1,8,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,72.409,73.559,s,Eng-NA,21,330,22782,22782,43514
9,17242380,suitcase,,,,declarative,eng,-2147483648,1,9,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,77.571,79.137,s,Eng-NA,21,330,22782,22782,43514
10,17242398,quilt,,,,declarative,eng,-2147483648,1,10,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,83.226,84.279,s,Eng-NA,21,330,22782,22782,43514
11,17242423,quail,,,,declarative,eng,-2147483648,1,11,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,91.199,92.438,s,Eng-NA,21,330,22782,22782,43514
12,17242444,domes,,,,declarative,eng,-2147483648,1,12,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,96.245,97.617,s,Eng-NA,21,330,22782,22782,43514
13,17242460,soccer,,,,declarative,eng,-2147483648,1,13,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,102.106,103.118,s,Eng-NA,21,330,22782,22782,43514
14,17242479,choose,,,,declarative,eng,-2147483648,1,14,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,115.583,116.847,s,Eng-NA,21,330,22782,22782,43514
15,17242488,checkers,,,,declarative,eng,-2147483648,1,15,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,120.38,121.474,s,Eng-NA,21,330,22782,22782,43514
16,17242508,ship,,,,declarative,eng,-2147483648,1,16,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,125.326,126.332,s,Eng-NA,21,330,22782,22782,43514
17,17242524,tepee,,,,declarative,eng,-2147483648,1,17,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,129.599,130.64,s,Eng-NA,21,330,22782,22782,43514
18,17242540,color,,,,declarative,eng,-2147483648,1,18,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,135.137,136.594,s,Eng-NA,21,330,22782,22782,43514
19,17242555,danger,,,,declarative,eng,-2147483648,1,19,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,141.802,143.19,s,Eng-NA,21,330,22782,22782,43514
20,17242572,cute,,,,declarative,eng,-2147483648,1,20,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,149.619,150.813,s,Eng-NA,21,330,22782,22782,43514
21,17242586,duke,,,,declarative,eng,-2147483648,1,21,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,157.145,158.118,s,Eng-NA,21,330,22782,22782,43514
22,17242600,choking,,,,declarative,eng,-2147483648,1,22,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,162.654,163.73,s,Eng-NA,21,330,22782,22782,43514
23,17242614,twisted,,,,declarative,eng,-2147483648,1,23,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,167.296,168.556,s,Eng-NA,21,330,22782,22782,43514
24,17242630,tube,,,,declarative,eng,-2147483648,1,24,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,171.43,172.879,s,Eng-NA,21,330,22782,22782,43514
25,17242639,tall,,,,declarative,eng,-2147483648,1,25,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,175.507,176.408,s,Eng-NA,21,330,22782,22782,43514
26,17242648,deck,,,,declarative,eng,-2147483648,1,26,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,178.568,179.069,s,Eng-NA,21,330,22782,22782,43514
27,17242664,deck,,,,declarative,eng,-2147483648,1,27,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,196.7,197.534,s,Eng-NA,21,330,22782,22782,43514
28,17242676,same,,,,declarative,eng,-2147483648,1,28,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,201.942,203.079,s,Eng-NA,21,330,22782,22782,43514
29,17242682,toast,,,,declarative,eng,-2147483648,1,29,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,206.123,207.318,s,Eng-NA,21,330,22782,22782,43514
30,17242694,sodas,,,,declarative,eng,-2147483648,1,30,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,219.065,220.598,s,Eng-NA,21,330,22782,22782,43514
31,17242707,seashore,,,,declarative,eng,-2147483648,1,31,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,227.37,228.609,s,Eng-NA,21,330,22782,22782,43514
32,17242717,ditch,,,,declarative,eng,-2147483648,1,32,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,252.775,253.97,s,Eng-NA,21,330,22782,22782,43514
33,17242734,chips,,,,declarative,eng,-2147483648,1,33,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,257.006,258.275,s,Eng-NA,21,330,22782,22782,43514
34,17242751,key,,,,declarative,eng,-2147483648,1,34,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,261.238,262.237,s,Eng-NA,21,330,22782,22782,43514
35,17242774,cougar,,,,declarative,eng,-2147483648,1,35,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,264.224,265.927,s,Eng-NA,21,330,22782,22782,43514
36,17242785,seal,,,,declarative,eng,-2147483648,1,36,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,267.734,268.723,s,Eng-NA,21,330,22782,22782,43514
37,17242792,donut,,,,declarative,eng,-2147483648,1,37,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,271.267,272.54,s,Eng-NA,21,330,22782,22782,43514
38,17242805,donut,,,,declarative,eng,-2147483648,1,38,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,273.53,274.154,s,Eng-NA,21,330,22782,22782,43514
39,17242815,soak,,,,declarative,eng,-2147483648,1,39,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,275.043,276.424,s,Eng-NA,21,330,22782,22782,43514
40,17242830,shovel,,,,declarative,eng,-2147483648,1,40,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,279.785,280.975,s,Eng-NA,21,330,22782,22782,43514
41,17242845,chop,,,,declarative,eng,-2147483648,1,41,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,288.909,289.52,s,Eng-NA,21,330,22782,22782,43514
42,17242857,taco,,,,declarative,eng,-2147483648,1,42,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,292.745,294.183,s,Eng-NA,21,330,22782,22782,43514
43,17242872,chasing,,,,declarative,eng,-2147483648,1,43,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,297.098,298.786,s,Eng-NA,21,330,22782,22782,43514
44,17242882,teacher,,,,declarative,eng,-2147483648,1,44,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,301.119,302.51,s,Eng-NA,21,330,22782,22782,43514
45,17242896,teacher,,,,declarative,eng,-2147483648,1,45,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,307.338,308.246,s,Eng-NA,21,330,22782,22782,43514
46,17242908,dove,,,,declarative,eng,-2147483648,1,46,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,318.875,319.476,s,Eng-NA,21,330,22782,22782,43514
47,17242919,sugar,,,,declarative,eng,-2147483648,1,47,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,328.231,329.116,s,Eng-NA,21,330,22782,22782,43514
48,17242929,show,,,,declarative,eng,-2147483648,1,48,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,338.426,339.612,s,Eng-NA,21,330,22782,22782,43514
49,17242941,coat,,,,declarative,eng,-2147483648,1,49,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,343.131,343.897,s,Eng-NA,21,330,22782,22782,43514
50,17242950,tent,,,,declarative,eng,-2147483648,1,50,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,348.47,349.376,s,Eng-NA,21,330,22782,22782,43514
51,17242962,shepherd,,,,declarative,eng,-2147483648,1,51,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,354.419,355.566,s,Eng-NA,21,330,22782,22782,43514
52,17242973,safe,,,,declarative,eng,-2147483648,1,52,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,359.008,360.331,s,Eng-NA,21,330,22782,22782,43514
53,17242982,kicking,,,,declarative,eng,-2147483648,1,53,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,364.256,364.873,s,Eng-NA,21,330,22782,22782,43514
54,17242993,cocoa,,,,declarative,eng,-2147483648,1,54,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,369.374,370.048,s,Eng-NA,21,330,22782,22782,43514
55,17242999,quake,,,,declarative,eng,-2147483648,1,55,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,383.723,384.601,s,Eng-NA,21,330,22782,22782,43514
56,17243007,giving,,,,declarative,eng,-2147483648,1,56,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,390.663,391.727,s,Eng-NA,21,330,22782,22782,43514
57,17243015,toad,,,,declarative,eng,-2147483648,1,57,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,397.316,398.125,s,Eng-NA,21,330,22782,22782,43514
58,17243029,toad,,,,declarative,eng,-2147483648,1,58,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,411.097,412.377,s,Eng-NA,21,330,22782,22782,43514
59,17243041,toad,,,,declarative,eng,-2147483648,1,59,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,419.374,420.241,s,Eng-NA,21,330,22782,22782,43514
60,17243052,ketchup,,,,declarative,eng,-2147483648,1,60,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,427.575,428.305,s,Eng-NA,21,330,22782,22782,43514
61,17243359,cookie,,,,declarative,eng,-2147483648,1,1,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,12.284,13.879,s,Eng-NA,21,330,22782,22782,43515
62,17243363,shoe,,,,declarative,eng,-2147483648,1,1,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,19.857,20.428,s,Eng-NA,21,330,22782,22782,43516
63,17243364,shoe,,,,declarative,eng,-2147483648,1,2,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,29.344,30.342,s,Eng-NA,21,330,22782,22782,43515
64,17243371,shark,,,,declarative,eng,-2147483648,1,3,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,34.175,36.024,s,Eng-NA,21,330,22782,22782,43515
65,17243378,shark shark,,,,declarative,eng,-2147483648,2,4,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,39.504,40.67,s,Eng-NA,21,330,22782,22782,43515
66,17243385,chalkboard,,,,declarative,eng,-2147483648,1,5,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,47.703,50.019,s,Eng-NA,21,330,22782,22782,43515
67,17243390,kitchen,,,,declarative,eng,-2147483648,1,6,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,55.623,56.688,s,Eng-NA,21,330,22782,22782,43515
68,17243391,cone,,,,declarative,eng,-2147483648,1,1,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,16.101,17.265,s,Eng-NA,21,330,22782,22782,43517
69,17243398,shoe,,,,declarative,eng,-2147483648,1,2,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,20.763,21.324,s,Eng-NA,21,330,22782,22782,43516
70,17243400,cocoa,,,,declarative,eng,-2147483648,1,2,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,19.642,20.819,s,Eng-NA,21,330,22782,22782,43517
71,17243401,quill,,,,declarative,eng,-2147483648,1,7,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,63.114,64.548,s,Eng-NA,21,330,22782,22782,43515
72,17243404,dolphin,,,,declarative,eng,-2147483648,1,1,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,38.543,39.4,s,Eng-NA,21,330,22782,22782,43518
73,17243408,donut,,,,declarative,eng,-2147483648,1,3,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,22.859,23.839,s,Eng-NA,21,330,22782,22782,43517
74,17243409,shoe,,,,declarative,eng,-2147483648,1,3,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,22.579,23.532,s,Eng-NA,21,330,22782,22782,43516
75,17243410,deer,,,,declarative,eng,-2147483648,1,8,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,75.391,77.007,s,Eng-NA,21,330,22782,22782,43515
76,17243411,dolphin,,,,declarative,eng,-2147483648,1,2,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,41.599,42.306,s,Eng-NA,21,330,22782,22782,43518
77,17243418,donkey,,,,declarative,eng,-2147483648,1,4,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,30.01,31.224,s,Eng-NA,21,330,22782,22782,43516
78,17243419,sheep,,,,declarative,eng,-2147483648,1,4,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,26.382,27.697,s,Eng-NA,21,330,22782,22782,43517
79,17243421,dolphin,,,,declarative,eng,-2147483648,1,3,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,42.392,43.68,s,Eng-NA,21,330,22782,22782,43518
80,17243424,deer,,,,declarative,eng,-2147483648,1,9,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,79.847,80.882,s,Eng-NA,21,330,22782,22782,43515
81,17243426,chute,,,,declarative,eng,-2147483648,1,5,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,30.403,31.61,s,Eng-NA,21,330,22782,22782,43517
82,17243427,door,,,,declarative,eng,-2147483648,1,5,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,47.354,48.427,s,Eng-NA,21,330,22782,22782,43516
83,17243428,dolphin,,,,declarative,eng,-2147483648,1,4,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,45.766,46.428,s,Eng-NA,21,330,22782,22782,43518
84,17243434,cake,,,,declarative,eng,-2147483648,1,6,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,37.655,38.491,s,Eng-NA,21,330,22782,22782,43517
85,17243436,dolphin,,,,declarative,eng,-2147483648,1,5,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,47.552,48.716,s,Eng-NA,21,330,22782,22782,43518
86,17243438,chipmunk,,,,declarative,eng,-2147483648,1,6,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,57.349,59.266,s,Eng-NA,21,330,22782,22782,43516
87,17243440,cutting,,,,declarative,eng,-2147483648,1,10,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,101.006,102.409,s,Eng-NA,21,330,22782,22782,43515
88,17243443,gift,,,,declarative,eng,-2147483648,1,7,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,40.874,41.771,s,Eng-NA,21,330,22782,22782,43517
89,17243444,ship,,,,declarative,eng,-2147483648,1,6,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,57.614,59.392,s,Eng-NA,21,330,22782,22782,43518
90,17243448,chipmunk,,,,declarative,eng,-2147483648,1,7,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,65.049,67.944,s,Eng-NA,21,330,22782,22782,43516
91,17243450,ship,,,,declarative,eng,-2147483648,1,7,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,63.142,64.117,s,Eng-NA,21,330,22782,22782,43518
92,17243451,tepee,,,,declarative,eng,-2147483648,1,8,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,44.097,45.201,s,Eng-NA,21,330,22782,22782,43517
93,17243453,cutting,,,,declarative,eng,-2147483648,1,11,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,110.358,111.835,s,Eng-NA,21,330,22782,22782,43515
94,17243457,sauce,,,,declarative,eng,-2147483648,1,8,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,91.124,92.876,s,Eng-NA,21,330,22782,22782,43516
95,17243458,tail,,,,declarative,eng,-2147483648,1,8,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,91.62,92.707,s,Eng-NA,21,330,22782,22782,43518
96,17243460,chores,,,,declarative,eng,-2147483648,1,9,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,47.36,48.513,s,Eng-NA,21,330,22782,22782,43517
97,17243461,quick,,,,declarative,eng,-2147483648,1,12,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,119.077,120.697,s,Eng-NA,21,330,22782,22782,43515
98,17243464,thin,,,,declarative,eng,-2147483648,1,9,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,99.275,100.551,s,Eng-NA,21,330,22782,22782,43516
99,17243466,chewing,,,,declarative,eng,-2147483648,1,9,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,97.468,98.156,s,Eng-NA,21,330,22782,22782,43518
100,17243467,quick,,,,declarative,eng,-2147483648,1,13,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,123.435,124.815,s,Eng-NA,21,330,22782,22782,43515
101,17243471,door,,,,declarative,eng,-2147483648,1,10,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,50.335,51.431,s,Eng-NA,21,330,22782,22782,43517
102,17243473,soldier,,,,declarative,eng,-2147483648,1,10,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,104.321,105.901,s,Eng-NA,21,330,22782,22782,43516
103,17243474,chute,,,,declarative,eng,-2147483648,1,10,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,108.222,109.445,s,Eng-NA,21,330,22782,22782,43518
104,17243475,gumdrops,,,,declarative,eng,-2147483648,1,14,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,124.981,126.98,s,Eng-NA,21,330,22782,22782,43515
105,17243479,kicking,,,,declarative,eng,-2147483648,1,11,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,53.585,54.689,s,Eng-NA,21,330,22782,22782,43517
106,17243480,soldier,,,,declarative,eng,-2147483648,1,11,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,114.665,116.421,s,Eng-NA,21,330,22782,22782,43516
107,17243484,seashore,,,,declarative,eng,-2147483648,1,11,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,114.185,115.831,s,Eng-NA,21,330,22782,22782,43518
108,17243485,gumdrops,,,,declarative,eng,-2147483648,1,15,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,133.698,135.604,s,Eng-NA,21,330,22782,22782,43515
109,17243486,seashore,,,,declarative,eng,-2147483648,1,12,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,56.629,57.849,s,Eng-NA,21,330,22782,22782,43517
110,17243488,tongue,,,,declarative,eng,-2147483648,1,12,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,127.943,129.018,s,Eng-NA,21,330,22782,22782,43516
111,17243493,chores,,,,declarative,eng,-2147483648,1,12,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,132.586,133.855,s,Eng-NA,21,330,22782,22782,43518
112,17243494,chimney,,,,declarative,eng,-2147483648,1,16,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,144.686,146.233,s,Eng-NA,21,330,22782,22782,43515
113,17243496,chess,,,,declarative,eng,-2147483648,1,13,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,159.694,161.075,s,Eng-NA,21,330,22782,22782,43516
114,17243497,cutting,,,,declarative,eng,-2147483648,1,13,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,59.85,60.833,s,Eng-NA,21,330,22782,22782,43517
115,17243501,checkers,,,,declarative,eng,-2147483648,1,13,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,138.423,140.015,s,Eng-NA,21,330,22782,22782,43518
116,17243503,sister,,,,declarative,eng,-2147483648,1,14,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,63.293,64.457,s,Eng-NA,21,330,22782,22782,43517
117,17243505,chimney,,,,declarative,eng,-2147483648,1,17,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,162.57,163.865,s,Eng-NA,21,330,22782,22782,43515
118,17243506,quill,,,,declarative,eng,-2147483648,1,14,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,166.943,168.276,s,Eng-NA,21,330,22782,22782,43516
119,17243508,tall,,,,declarative,eng,-2147483648,1,14,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,154.394,155.763,s,Eng-NA,21,330,22782,22782,43518
120,17243511,quill,,,,declarative,eng,-2147483648,1,15,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,173.62,174.971,s,Eng-NA,21,330,22782,22782,43516
121,17243513,chewing,,,,declarative,eng,-2147483648,1,15,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,66.571,67.673,s,Eng-NA,21,330,22782,22782,43517
122,17243516,sun,,,,declarative,eng,-2147483648,1,18,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,176.042,177.158,s,Eng-NA,21,330,22782,22782,43515
123,17243519,quill,,,,declarative,eng,-2147483648,1,16,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,175.126,176.343,s,Eng-NA,21,330,22782,22782,43516
124,17243520,tall,,,,declarative,eng,-2147483648,1,15,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,159.367,160.476,s,Eng-NA,21,330,22782,22782,43518
125,17243521,chewing,,,,declarative,eng,-2147483648,1,16,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,68.772,70.074,s,Eng-NA,21,330,22782,22782,43517
126,17243524,sun,,,,declarative,eng,-2147483648,1,19,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,178.507,179.429,s,Eng-NA,21,330,22782,22782,43515
127,17243526,dolphin,,,,declarative,eng,-2147483648,1,17,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,71.491,72.454,s,Eng-NA,21,330,22782,22782,43517
128,17243528,cave,,,,declarative,eng,-2147483648,1,17,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,179.168,180.389,s,Eng-NA,21,330,22782,22782,43516
129,17243529,choose,,,,declarative,eng,-2147483648,1,16,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,164.604,166.29,s,Eng-NA,21,330,22782,22782,43518
130,17243534,chosen,,,,declarative,eng,-2147483648,1,18,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,75.718,77.148,s,Eng-NA,21,330,22782,22782,43517
131,17243535,thimble,,,,declarative,eng,-2147483648,1,20,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,187.081,188.227,s,Eng-NA,21,330,22782,22782,43515
132,17243537,chasing,,,,declarative,eng,-2147483648,1,18,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,182.972,184.596,s,Eng-NA,21,330,22782,22782,43516
133,17243538,donut,,,,declarative,eng,-2147483648,1,17,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,171.196,172.635,s,Eng-NA,21,330,22782,22782,43518
134,17243541,color,,,,declarative,eng,-2147483648,1,19,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,78.918,79.869,s,Eng-NA,21,330,22782,22782,43517
135,17243542,shape,,,,declarative,eng,-2147483648,1,21,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,195.273,196.18,s,Eng-NA,21,330,22782,22782,43515
136,17243544,sister,,,,declarative,eng,-2147483648,1,19,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,186.086,188.16,s,Eng-NA,21,330,22782,22782,43516
137,17243546,deck,,,,declarative,eng,-2147483648,1,18,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,222.13,223.753,s,Eng-NA,21,330,22782,22782,43518
138,17243550,color,,,,declarative,eng,-2147483648,1,20,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,91.618,92.137,s,Eng-NA,21,330,22782,22782,43517
139,17243551,chipmunk,,,,declarative,eng,-2147483648,1,22,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,202.68,203.82,s,Eng-NA,21,330,22782,22782,43515
140,17243552,question,,,,declarative,eng,-2147483648,1,20,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,189.697,191.881,s,Eng-NA,21,330,22782,22782,43516
141,17243555,tepee,,,,declarative,eng,-2147483648,1,19,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,237.01,237.295,s,Eng-NA,21,330,22782,22782,43518
142,17243558,color,,,,declarative,eng,-2147483648,1,21,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,104.658,105.645,s,Eng-NA,21,330,22782,22782,43517
143,17243559,taste,,,,declarative,eng,-2147483648,1,23,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,221.443,223.309,s,Eng-NA,21,330,22782,22782,43515
144,17243561,gumdrops,,,,declarative,eng,-2147483648,1,21,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,193.502,195.189,s,Eng-NA,21,330,22782,22782,43516
145,17243562,tepee,,,,declarative,eng,-2147483648,1,20,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,245.266,246.46,s,Eng-NA,21,330,22782,22782,43518
146,17243567,gumdrops,,,,declarative,eng,-2147483648,1,22,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,108.826,110.347,s,Eng-NA,21,330,22782,22782,43517
147,17243568,suitcase,,,,declarative,eng,-2147483648,1,21,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,262.362,263.964,s,Eng-NA,21,330,22782,22782,43518
148,17243569,chosen,,,,declarative,eng,-2147483648,1,22,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,197.699,198.817,s,Eng-NA,21,330,22782,22782,43516
149,17243571,digging,,,,declarative,eng,-2147483648,1,24,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,249.782,252.127,s,Eng-NA,21,330,22782,22782,43515
150,17243577,sodas,,,,declarative,eng,-2147483648,1,23,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,113.221,114.746,s,Eng-NA,21,330,22782,22782,43517
151,17243578,chosen,,,,declarative,eng,-2147483648,1,23,PaidoEnglish,,CHI,,Target_Child,,27.000554426168915,female,204.427,205.18,s,Eng-NA,21,330,22782,22782,43516
